YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.6,,,0.4,0.9,2.3,"1,889",Overall,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,3.3,,,0.6,2.1,4.5,"1,001",Male,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,9.9,,,1.1,7.8,12.0,967,Male,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.9,,,0.3,0.3,1.5,"1,001",Male,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,6.2,,,1.1,4.0,8.4,915,Male,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,21.6,,,2.3,17.1,26.1,888,Male,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.8,,,0.3,1.2,2.4,915,Male,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,3.0,,,0.8,1.5,4.5,941,Female,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,12.2,,,1.3,9.6,14.8,919,Female,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.1,,,0.1,0.0,0.3,941,Female,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5.9,,,1.1,3.8,8.0,961,Female,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,20.2,,,1.6,17.0,23.4,945,Female,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.5,,,0.6,0.4,2.6,961,Female,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.4,,,0.5,0.5,2.3,"1,939",Overall,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,,,0.1,0.0,0.2,"1,939",Overall,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.2,,,0.4,2.4,4.0,"1,880",Overall,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.0,,,0.3,0.4,1.6,"1,880",Overall,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.0,,,0.4,0.3,1.7,993,Male,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,,,0.1,0.0,0.4,993,Male,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.5,,,0.7,3.2,5.8,913,Male,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.7,,,0.6,0.5,2.9,913,Male,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.8,,,0.7,0.4,3.2,935,Female,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,,,0.1,0.0,0.3,935,Female,All Races,All Ages,Middle School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.9,,,0.5,0.9,2.9,955,Female,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,,,0.2,0.0,0.8,955,Female,All Races,All Ages,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,64.8,,,8.8,47.5,82.1,91,Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,71.8,,,6.4,59.2,84.4,54,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,57.5,,,6.6,44.6,70.4,96,Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2017,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,61.3,,,5.4,50.7,71.9,55,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,3.8,,,0.7,2.4,5.2,"1,588",Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,16.0,,,1.1,13.8,18.2,"1,525",Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.0,,,0.4,0.2,1.8,"1,588",Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,13.5,,,3.2,7.2,19.8,"1,053",Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,35.6,,,4.5,26.8,44.4,"1,034",Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,4.0,,,1.8,0.5,7.5,"1,053",Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5.4,,,1.5,2.5,8.3,689,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,17.7,,,1.8,14.2,21.2,649,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.8,,,0.8,0.2,3.4,689,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,14.5,,,3.1,8.4,20.6,462,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,38.6,,,5.1,28.6,48.6,449,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,4.7,,,2.0,0.8,8.6,462,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,2.1,,,0.4,1.3,2.9,894,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,14.3,,,1.3,11.7,16.9,873,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.2,,,0.1,0.0,0.4,894,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,12.5,,,3.6,5.5,19.5,589,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,32.8,,,4.6,23.7,41.9,583,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2017,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,3.1,,,1.5,0.2,6.0,589,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,5.1,,,1.7,1.8,8.4,"1,582",Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,11.4,,,1.2,9.1,13.7,"1,607",Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.1,,,0.4,0.4,1.8,"1,582",Overall,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,9.6,,,1.7,6.2,13.0,"1,061",Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,20.9,,,2.3,16.3,25.5,"1,073",Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.5,,,0.9,1.8,5.2,"1,061",Overall,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,8.7,,,3.8,1.3,16.1,682,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,16.6,,,3.0,10.8,22.4,694,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,2.0,,,0.7,0.6,3.4,682,Male,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,18.0,,,3.2,11.7,24.3,465,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,31.8,,,3.7,24.6,39.0,473,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,7.2,,,1.8,3.6,10.8,465,Male,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.5,,,0.5,0.5,2.5,895,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.2,,,1.3,3.6,8.8,908,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,,,0.2,0.0,0.6,895,Female,All Races,All Ages,Middle School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.8,,,0.9,0.1,3.5,591,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,10.8,,,1.9,7.1,14.5,595,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2017,LA,Louisiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.0,,,0.0,0.0,0.0,591,Female,All Races,All Ages,High School,"(31.31266064400046, -92.44568007099969)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2017,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,1.9,,,0.5,1.0,2.8,"1,838",Overall,All Races,All Ages,Middle School,"(46.35564873600049, -94.79420050299967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2017,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,9.7,,,1.4,6.9,12.5,"1,816",Overall,All Races,All Ages,Middle School,"(46.35564873600049, -94.79420050299967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2017,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.2,,,0.2,0.0,0.5,"1,838",Overall,All Races,All Ages,Middle School,"(46.35564873600049, -94.79420050299967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2017,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.6,,,1.7,6.3,12.9,"2,204",Overall,All Races,All Ages,High School,"(46.35564873600049, -94.79420050299967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2017,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,28.1,,,3.1,22.0,34.2,"2,194",Overall,All Races,All Ages,High School,"(46.35564873600049, -94.79420050299967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2017,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,3.0,,,0.8,1.4,4.6,"2,204",Overall,All Races,All Ages,High School,"(46.35564873600049, -94.79420050299967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2017,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,1.8,,,0.5,0.9,2.7,898,Male,All Races,All Ages,Middle School,"(46.35564873600049, -94.79420050299967)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
